year,region,gender,rank,name
2019,Česko,girl,249-678,Magdaléna Klára
2019,Česko,boy,196-582,Anthony
2019,Česko,girl,249-678,Nava
2019,Česko,boy,196-582,Igor
2019,Česko,girl,249-678,Mai Anh
2019,Česko,boy,196-582,Deniz
2019,Česko,girl,249-678,Vitkorie
2019,Česko,boy,196-582,Izák
2019,Česko,girl,249-678,Sofie Anna
2019,Česko,boy,196-582,Dennis
2019,Česko,girl,249-678,Mariko Dobra
2019,Česko,boy,196-582,Bartoměj
2019,Česko,girl,249-678,Sofie Marta
2019,Česko,boy,196-582,Diego
2019,Česko,girl,249-678,Vizma
2019,Česko,boy,196-582,James
2019,Česko,girl,249-678,Sofija
2019,Česko,boy,196-582,Dinh Cao
2019,Česko,girl,249-678,Yalguun
2019,Česko,boy,196-582,Jan Kristian
2019,Česko,girl,249-678,Solomia
2019,Česko,boy,196-582,Dinh Khoi
2019,Česko,girl,249-678,Yi Chen
2019,Česko,boy,196-582,Adam Václav
2019,Česko,girl,249-678,Linda Hedvika
2019,Česko,boy,196-582,Diviš
2019,Česko,girl,249-678,Yveta
2019,Česko,boy,196-582,Jaroslav Teodor
2019,Česko,girl,249-678,Monika Magdalena
2019,Česko,boy,196-582,Dobroslav
2019,Česko,girl,249-678,Zdeňka
2019,Česko,boy,196-582,Jeremy
2019,Česko,girl,249-678,Sophia Bella
2019,Česko,boy,196-582,Dominic
2019,Česko,girl,249-678,Marion
2019,Česko,boy,196-582,Jiří Blažej
2019,Česko,girl,249-678,Sophie
2019,Česko,boy,196-582,Anthony Daniel
2019,Česko,girl,249-678,Nela Julie
2019,Česko,boy,196-582,Adam Alexander
2019,Česko,girl,249-678,Sophie Ella
2019,Česko,boy,196-582,Dominik Milan
2019,Česko,girl,249-678,Zoé
2019,Česko,boy,196-582,Jordan Odinakachukwu
2019,Česko,girl,249-678,Sophie Izabella
2019,Česko,boy,196-582,Dorian
2019,Česko,girl,249-678,Zoja
2019,Česko,boy,196-582,Josef William
2019,Česko,girl,249-678,Stanislava
2019,Česko,boy,196-582,Dorián
2019,Česko,girl,249-678,Markéta Elen
2019,Česko,boy,196-582,Juraj
2019,Česko,girl,249-678,Stefanie
2019,Česko,boy,196-582,Duc Minh Khoi
2019,Česko,girl,249-678,Livie
2019,Česko,boy,196-582,Bořivoj
2019,Česko,girl,249-678,Maja
2019,Česko,boy,196-582,Duc Sang
2019,Česko,girl,249-678,Zuzana Vlastislava
2019,Česko,boy,196-582,Kelly Petr
2019,Česko,girl,249-678,Maja Jana
2019,Česko,boy,196-582,Duc Tri
2019,Česko,girl,249-678,Stella Marie
2019,Česko,boy,196-582,Khantenger
2019,Česko,girl,249-678,Sára Jana
2019,Česko,boy,196-582,Dušan
2019,Česko,girl,249-678,Žofie Ella
2019,Česko,boy,196-582,Kosma
2019,Česko,girl,249-678,Razan
2019,Česko,boy,196-582,Eda
2019,Česko,girl,249-678,Rea
2019,Česko,boy,196-582,Kristof
2019,Česko,girl,249-678,Isabella Thea
2019,Česko,boy,196-582,Edgar
2019,Česko,girl,249-678,Astrid
2019,Česko,boy,196-582,Kryštof Jáchym
2019,Česko,girl,249-678,Josefine Anna
2019,Česko,boy,196-582,Anthony George
2019,Česko,girl,249-678,Aurélia
2019,Česko,boy,196-582,Caleb Oliver
2019,Česko,girl,249-678,Christine
2019,Česko,boy,196-582,Eduard Jacob
2019,Česko,girl,249-678,Deborah
2019,Česko,boy,196-582,Cristiano
2019,Česko,girl,249-678,Jasmina Lucila
2019,Česko,boy,196-582,Eduard Jan
2019,Česko,girl,249-678,Ada
2019,Česko,boy,196-582,Leopold
2019,Česko,girl,249-678,Annamarie
2019,Česko,boy,196-582,Edvard
2019,Česko,girl,249-678,Amálie Jarmila
2019,Česko,boy,196-582,Gualtier Guiragos
2019,Česko,girl,249-678,Le Gia Han
2019,Česko,boy,196-582,Edvin
2019,Česko,girl,249-678,Dita
2019,Česko,boy,196-582,Hektor
2019,Česko,girl,249-678,Bianca
2019,Česko,boy,196-582,Edward
2019,Česko,girl,249-678,Amálie Mary
2019,Česko,boy,196-582,Henrik
2019,Česko,girl,249-678,Jana Michaela
2019,Česko,boy,196-582,Edward Andrew
2019,Česko,girl,249-678,Dominika Noemi
2019,Česko,boy,196-582,Hristijan
2019,Česko,girl,249-678,Adina Mona
2019,Česko,boy,196-582,Elias
2019,Česko,girl,249-678,Dora
2019,Česko,boy,196-582,Ba Khoi
2019,Česko,girl,249-678,Annabel
2019,Česko,boy,196-582,Anton
2019,Česko,girl,249-678,Amálie Mia
2019,Česko,boy,196-582,Huy Minh
2019,Česko,girl,249-678,Kha Han
2019,Česko,boy,196-582,Eliáš Filip
2019,Česko,girl,249-678,Aurora
2019,Česko,boy,196-582,Hynek Michal
2019,Česko,girl,249-678,Laila
2019,Česko,boy,196-582,Alejandro
2019,Česko,girl,249-678,Dorothea
2019,Česko,boy,196-582,Ian
2019,Česko,girl,249-678,Charlotte Marie
2019,Česko,boy,196-582,Antonio
2019,Česko,girl,249-678,Apollinaria
2019,Česko,boy,196-582,Adam Robert
2019,Česko,girl,249-678,Berenika Adéla
2019,Česko,boy,196-582,Elon
2019,Česko,girl,249-678,Eda
2019,Česko,boy,196-582,Izak
2019,Česko,girl,249-678,Bibiana
2019,Česko,boy,196-582,Elon Tomáš
2019,Česko,girl,249-678,Aylin
2019,Česko,boy,196-582,Bartoloměj Kryštof
2019,Česko,girl,249-678,Ivanna
2019,Česko,boy,196-582,Liam
2019,Česko,girl,249-678,Amanda Krasimirova
2019,Česko,boy,196-582,Jake Simon
2019,Česko,girl,249-678,Jasmin
2019,Česko,boy,196-582,Lionel
2019,Česko,girl,249-678,Amáta
2019,Česko,boy,196-582,Jakub Elias
2019,Česko,girl,249-678,Celestýna
2019,Česko,boy,196-582,Loki
2019,Česko,girl,249-678,Eleanor Melita
2019,Česko,boy,196-582,Jakub Michal
2019,Česko,girl,249-678,Anna Maria
2019,Česko,boy,196-582,Emilio
2019,Česko,girl,249-678,Ameli Alexandra
2019,Česko,boy,196-582,Bayan
2019,Česko,girl,249-678,Anna Rozálie
2019,Česko,boy,196-582,Emín
2019,Česko,girl,249-678,Amelia
2019,Česko,boy,196-582,Jan Jaroslav
2019,Česko,girl,249-678,Karla Astra
2019,Česko,boy,196-582,Emir
2019,Česko,girl,249-678,Adriana Daniela
2019,Česko,boy,196-582,Jan Mark
2019,Česko,girl,249-678,Dagmar
2019,Česko,boy,196-582,Emmett
2019,Česko,girl,249-678,Eli
2019,Česko,boy,196-582,Jan Vincenc
2019,Česko,girl,249-678,Klaudia
2019,Česko,boy,196-582,Erbold
2019,Česko,girl,249-678,Babeta
2019,Česko,boy,196-582,Janek Maximilian
2019,Česko,girl,249-678,Kristýna Charlotte
2019,Česko,boy,196-582,Eric
2019,Česko,girl,249-678,Elif
2019,Česko,boy,196-582,Adam Viliam
2019,Česko,girl,249-678,Antonie Amma
2019,Česko,boy,196-582,Arbi
2019,Česko,girl,249-678,Elin
2019,Česko,boy,196-582,Alexandre
2019,Česko,girl,249-678,Angelina
2019,Česko,boy,196-582,Erik Julius
2019,Česko,girl,249-678,Elisa
2019,Česko,boy,196-582,Jeremiáš
2019,Česko,girl,249-678,Chloe
2019,Česko,boy,196-582,Ernest Oliver
2019,Česko,girl,249-678,Amélie Helen
2019,Česko,boy,196-582,Jimmy
2019,Česko,girl,249-678,Alisa
2019,Česko,boy,196-582,Eron
2019,Česko,girl,249-678,Elisabeth Sophia
2019,Česko,boy,196-582,Benjamin Sebastian
2019,Česko,girl,249-678,Iris
2019,Česko,boy,196-582,Ethan Noah
2019,Česko,girl,249-678,Elisabetta
2019,Česko,boy,196-582,Jiří Emanuel
2019,Česko,girl,249-678,Isabela Leia
2019,Česko,boy,196-582,Ezel
2019,Česko,girl,249-678,Elishka
2019,Česko,boy,196-582,John
2019,Česko,girl,249-678,Isabella Leontýna
2019,Česko,boy,196-582,Aren Alexander
2019,Česko,girl,249-678,Elissa
2019,Česko,boy,196-582,Jonáš Radek
2019,Česko,girl,249-678,Alena Mia
2019,Česko,boy,196-582,Fabián
2019,Česko,girl,249-678,Amelie Melanie
2019,Česko,boy,196-582,Jonatán
2019,Česko,girl,249-678,Anna Eliška
2019,Česko,boy,196-582,Fabian Claudiu
2019,Česko,girl,249-678,Eliška Kateřina
2019,Česko,boy,196-582,Bohumil
2019,Česko,girl,249-678,Brigita Marie
2019,Česko,boy,196-582,Fabián Josef
2019,Česko,girl,249-678,Eliška Věra
2019,Česko,boy,196-582,Alfréd Antonín
2019,Česko,girl,249-678,Jasmina
2019,Česko,boy,196-582,Faisal
2019,Česko,girl,249-678,Elizabet
2019,Česko,boy,196-582,Jozef
2019,Česko,girl,249-678,Jasmine Magdy
2019,Česko,boy,196-582,Ares Murat
2019,Česko,girl,249-678,Badamiyankhua
2019,Česko,boy,196-582,Julius
2019,Česko,girl,249-678,Jenovéfa Zdena
2019,Česko,boy,196-582,Felix Anthony
2019,Česko,girl,249-678,Elizabeth Constance
2019,Česko,boy,196-582,Ali
2019,Česko,girl,249-678,Jitka
2019,Česko,boy,196-582,Archie Tomaš
2019,Česko,girl,249-678,Elizaveta
2019,Česko,boy,196-582,Kaito
2019,Česko,girl,249-678,Josefa
2019,Česko,boy,196-582,Alessio
2019,Česko,girl,249-678,An Vy
2019,Česko,boy,196-582,Allan Matyáš
2019,Česko,girl,249-678,Jozefína
2019,Česko,boy,196-582,Filip Andrei
2019,Česko,girl,249-678,Ella Dominika
2019,Česko,boy,196-582,Karel Jakub
2019,Česko,girl,249-678,Julie Vlasta
2019,Česko,boy,196-582,Filip Viktor
2019,Česko,girl,249-678,Ella May
2019,Česko,boy,196-582,Kelvin
2019,Česko,girl,249-678,Karin
2019,Česko,boy,196-582,Florián
2019,Česko,girl,249-678,Bao An
2019,Česko,boy,196-582,Bronislav
2019,Česko,girl,249-678,Annabeth Lada
2019,Česko,boy,196-582,Fran
2019,Česko,girl,249-678,Lenka Bronislava
2019,Česko,boy,196-582,Kilian
2019,Česko,girl,249-678,Kateřina Eva
2019,Česko,boy,196-582,Áron
2019,Česko,girl,249-678,Bao Anh
2019,Česko,boy,196-582,Koloman
2019,Česko,girl,249-678,Ketrin
2019,Česko,boy,196-582,František Emil
2019,Česko,girl,249-678,Elsa
2019,Česko,boy,196-582,Adrian Jaroslav
2019,Česko,girl,249-678,Kira
2019,Česko,boy,196-582,František Jiří
2019,Česko,girl,249-678,Anabella
2019,Česko,boy,196-582,Kristian Wassilev
2019,Česko,girl,249-678,Kornelia
2019,Česko,boy,196-582,František Max
2019,Česko,girl,249-678,Ema Elen
2019,Česko,boy,196-582,František Osvald
2019,Česko,girl,249-678,Amália
2019,Česko,boy,196-582,Břetislav
2019,Česko,girl,249-678,Ema Julie
2019,Česko,boy,196-582,Arthur
2019,Česko,girl,249-678,Kvetana
2019,Česko,boy,196-582,Kuba
2019,Česko,girl,249-678,Ema Lily
2019,Česko,boy,196-582,Fredy
2019,Česko,girl,249-678,Alessandra
2019,Česko,boy,196-582,Kvído
2019,Česko,girl,249-678,Ema Maria
2019,Česko,boy,196-582,Adam Lubomír
2019,Česko,girl,249-678,Lavinia Jadranka
2019,Česko,boy,196-582,Leo
2019,Česko,girl,249-678,Emilia
2019,Česko,boy,196-582,Gabriele Petr
2019,Česko,girl,249-678,Charlotta Květa
2019,Česko,boy,196-582,Leon Philip
2019,Česko,girl,249-678,Emília
2019,Česko,boy,196-582,Garid
2019,Česko,girl,249-678,Charlotte Anastázie
2019,Česko,boy,196-582,Leonard Miltiades
2019,Česko,girl,249-678,Emilie
2019,Česko,boy,196-582,George Nicholas
2019,Česko,girl,249-678,Chenyue
2019,Česko,boy,196-582,Leonidas
2019,Česko,girl,249-678,Anabelle
2019,Česko,boy,196-582,Atrey
2019,Česko,girl,249-678,Chloé
2019,Česko,boy,196-582,Leoš
2019,Česko,girl,249-678,Emílie Anna
2019,Česko,boy,196-582,Gia Hieu
2019,Česko,girl,249-678,Benedikta
2019,Česko,boy,196-582,Amer
2019,Česko,girl,249-678,Emílie Inna
2019,Česko,boy,196-582,Giovanni
2019,Česko,girl,249-678,Ilona Veronika
2019,Česko,boy,196-582,Eloy
2019,Česko,girl,249-678,Emilly
2019,Česko,boy,196-582,Logan
2019,Česko,girl,249-678,Běta
2019,Česko,boy,196-582,Elyas
2019,Česko,girl,249-678,Aranka Sophia
2019,Česko,boy,196-582,Abraham
2019,Česko,girl,249-678,Irma
2019,Česko,boy,196-582,Emil
2019,Česko,girl,249-678,Anastasia Vitalijivna
2019,Česko,girl,249-678,Bianca Věra
2019,Česko,girl,249-678,Emma Charlotee
2019,Česko,girl,249-678,Isabela Marlen
2019,Česko,girl,249-678,Emma Marie
2019,Česko,girl,249-678,Bodi-Goo
2019,Česko,girl,249-678,Emma Milena
2019,Česko,girl,249-678,Isabella Maria
2019,Česko,girl,249-678,Emma Victoria
2019,Česko,girl,249-678,Briana
2019,Česko,girl,249-678,Barbara
2019,Česko,girl,249-678,Ivanka
2019,Česko,girl,249-678,Adéla Darina
2019,Česko,girl,249-678,Brigita
2019,Česko,girl,249-678,Ester Sofie
2019,Česko,girl,249-678,Anna Elizabeth
2019,Česko,girl,249-678,Anastázie Gao
2019,Česko,girl,249-678,Janika
2019,Česko,girl,249-678,Eva Anna
2019,Česko,girl,249-678,Arina Bogdanovna
2019,Česko,girl,249-678,Eva Lilian
2019,Česko,girl,249-678,Jasmin Michaela
2019,Česko,girl,249-678,Adél
2019,Česko,girl,249-678,Anna Charlotte
2019,Česko,girl,249-678,Alexandra Julie
2019,Česko,girl,249-678,Jasmine
2019,Česko,girl,249-678,Agnes
2019,Česko,girl,249-678,Jenifer
2019,Česko,girl,249-678,Evelína Anna
2019,Česko,girl,249-678,Jenovéfa Marie
2019,Česko,girl,249-678,Adina Ester
2019,Česko,girl,249-678,Aloisie
2019,Česko,girl,249-678,Evženie
2019,Česko,girl,249-678,Constance Marie
2019,Česko,girl,249-678,Fiorella
2019,Česko,girl,249-678,Anna Kateřina
2019,Česko,girl,249-678,Florentýna
2019,Česko,girl,249-678,Cornélie
2019,Česko,girl,249-678,Floriana
2019,Česko,girl,249-678,Anna Pavla
2019,Česko,girl,249-678,Ágnes
2019,Česko,girl,249-678,Jovana
2019,Česko,girl,249-678,Antonie Eva
2019,Česko,girl,249-678,Judita
2019,Česko,girl,249-678,Lena
2019,Česko,girl,249-678,Julie Augusta
2019,Česko,girl,249-678,Ariana Mia
2019,Česko,girl,249-678,Anna Tara
2019,Česko,girl,249-678,Gaia
2019,Česko,girl,249-678,Kara
2019,Česko,girl,249-678,Giorgianna
2019,Česko,girl,249-678,Cristina
2019,Česko,girl,249-678,Bedřiška
2019,Česko,girl,249-678,Karla Josefína
2019,Česko,girl,249-678,Goo-Egshig
2019,Česko,girl,249-678,Katarina
2019,Česko,girl,249-678,Greta
2019,Česko,girl,249-678,Kateřina Elizabeth
2019,Česko,girl,249-678,Gréta
2019,Česko,girl,249-678,Kathrina
2019,Česko,girl,249-678,Ha Chi
2019,Česko,girl,249-678,Katrin
2019,Česko,girl,249-678,Arina
2019,Česko,girl,249-678,Keyadhini
2019,Česko,girl,249-678,Hadicha
2019,Česko,girl,249-678,Kieu Trang
2019,Česko,girl,249-678,Anette
2019,Česko,girl,249-678,Anne Maria
2019,Česko,girl,249-678,Hanele
2019,Česko,girl,249-678,Annemari
2019,Česko,girl,249-678,Hanka
2019,Česko,girl,249-678,Krisia
2019,Česko,girl,249-678,Hanna
2019,Česko,girl,249-678,Daneliya
2019,Česko,girl,249-678,Háta
2019,Česko,girl,249-678,Annemarie
2019,Česko,girl,249-678,Běla
2019,Česko,girl,249-678,Květa
2019,Česko,girl,249-678,Adelia
2019,Česko,girl,249-678,Annie
2019,Česko,girl,249-678,Bella
2019,Česko,girl,249-678,Lala Gabriela
2019,Česko,girl,249-678,Angela
2019,Česko,girl,249-678,Dara
2019,Česko,girl,249-678,Hoai An
2019,Česko,girl,249-678,Lauren
2019,Česko,girl,249-678,Huyen My
2019,Česko,girl,249-678,Layla Violett
2019,Česko,girl,249-678,Charlota
2019,Česko,girl,249-678,Darina
2019,Česko,girl,249-678,Charlotta
2019,Česko,girl,249-678,Anu
2019,Česko,girl,249-678,Aneta Marie
2019,Česko,girl,249-678,Gabriela Ellie
2019,Česko,girl,249-678,Elli
2019,Česko,girl,249-678,Ellie
2019,Česko,girl,249-678,Šanel
2022,Česko,boy,1,Jakub
2022,Česko,boy,2,Jan
2022,Česko,boy,3,Matyáš
2022,Česko,boy,4,Adam
2022,Česko,boy,5,Tomáš
2022,Česko,boy,6,Matěj
2022,Česko,boy,7,Filip
2022,Česko,boy,8,Vojtěch
2022,Česko,boy,9,Dominik
2022,Česko,boy,10,David
2022,Česko,boy,11,Tobiáš
2022,Česko,boy,12,Daniel
2022,Česko,boy,13,Lukáš
2022,Česko,boy,14,Ondřej
2022,Česko,boy,15,Štěpán
2022,Česko,boy,16,Martin
2022,Česko,boy,17,Antonín
2022,Česko,boy,18,Šimon
2022,Česko,boy,19,Petr
2022,Česko,boy,20,Oliver
2022,Praha,boy,1,Jakub
2022,Praha,boy,2,Adam
2022,Praha,boy,3,Jan
2022,Praha,boy,4,David
2022,Praha,boy,5,Matyáš
2022,Praha,boy,6,Filip
2022,Praha,boy,7,Tomáš
2022,Praha,boy,8,Matěj
2022,Praha,boy,9,Daniel
2022,Praha,boy,10,Antonín
2022,Praha,boy,11,Dominik
2022,Praha,boy,12,Vojtěch
2022,Praha,boy,13,Oliver
2022,Praha,boy,14,Samuel
2022,Praha,boy,15,Tobiáš
2022,Praha,boy,16,Jonáš
2022,Praha,boy,17,Martin
2022,Praha,boy,18-19,Lukáš
2022,Praha,boy,18-19,Sebastian
2022,Praha,boy,20,Ondřej
2022,Středočeský,boy,1,Jakub
2022,Středočeský,boy,2,Matyáš
2022,Středočeský,boy,3,Jan
2022,Středočeský,boy,4,Adam
2022,Středočeský,boy,5,Matěj
2022,Středočeský,boy,6,Filip
2022,Středočeský,boy,7,Tomáš
2022,Středočeský,boy,8,Vojtěch
2022,Středočeský,boy,9,David
2022,Středočeský,boy,10,Dominik
2022,Středočeský,boy,11,Lukáš
2022,Středočeský,boy,12,Antonín
2022,Středočeský,boy,13,Ondřej
2022,Středočeský,boy,14,Tobiáš
2022,Středočeský,boy,15-16,Daniel
2022,Středočeský,boy,15-16,Martin
2022,Středočeský,boy,17,Václav
2022,Středočeský,boy,18,Petr
2022,Středočeský,boy,19,Jonáš
2022,Středočeský,boy,20-21,Kryštof
2022,Středočeský,boy,20-21,Štěpán
2022,Jihočeský,boy,1,Jakub
2022,Jihočeský,boy,2,Jan
2022,Jihočeský,boy,3,Matyáš
2022,Jihočeský,boy,4,Adam
2022,Jihočeský,boy,5,Vojtěch
2022,Jihočeský,boy,6,Tomáš
2022,Jihočeský,boy,7,Matěj
2022,Jihočeský,boy,8,Filip
2022,Jihočeský,boy,9,David
2022,Jihočeský,boy,10,Lukáš
2022,Jihočeský,boy,11,Ondřej
2022,Jihočeský,boy,12,Štěpán
2022,Jihočeský,boy,13,Antonín
2022,Jihočeský,boy,14-15,Dominik
2022,Jihočeský,boy,14-15,Václav
2022,Jihočeský,boy,16,Martin
2022,Jihočeský,boy,17,Tobiáš
2022,Jihočeský,boy,18-19,Daniel
2022,Jihočeský,boy,18-19,Marek
2022,Jihočeský,boy,20-22,Petr
2022,Jihočeský,boy,20-22,Jiří
2022,Jihočeský,boy,20-22,Tadeáš
2022,Plzeňský,boy,1,Jakub
2022,Plzeňský,boy,2,Jan
2022,Plzeňský,boy,3,Matyáš
2022,Plzeňský,boy,4,Matěj
2022,Plzeňský,boy,5,Filip
2022,Plzeňský,boy,6,Tomáš
2022,Plzeňský,boy,7,Lukáš
2022,Plzeňský,boy,8,Tobiáš
2022,Plzeňský,boy,9-11,Adam
2022,Plzeňský,boy,9-11,Daniel
2022,Plzeňský,boy,9-11,David
2022,Plzeňský,boy,12-13,Dominik
2022,Plzeňský,boy,12-13,Vojtěch
2022,Plzeňský,boy,14,Václav
2022,Plzeňský,boy,15,Martin
2022,Plzeňský,boy,16,Antonín
2022,Plzeňský,boy,17,Ondřej
2022,Plzeňský,boy,18,Petr
2022,Plzeňský,boy,19,Jiří
2022,Plzeňský,boy,20,Šimon
2022,Karlovarský,boy,1,Jakub
2022,Karlovarský,boy,2,Jan
2022,Karlovarský,boy,3,Tomáš
2022,Karlovarský,boy,4,Matyáš
2022,Karlovarský,boy,5,Daniel
2022,Karlovarský,boy,6,Adam
2022,Karlovarský,boy,7,Matěj
2022,Karlovarský,boy,8-9,Dominik
2022,Karlovarský,boy,8-9,Tobiáš
2022,Karlovarský,boy,10,Martin
2022,Karlovarský,boy,11-14,Lukáš
2022,Karlovarský,boy,11-14,Ondřej
2022,Karlovarský,boy,11-14,Petr
2022,Karlovarský,boy,11-14,Sebastian
2022,Karlovarský,boy,15-16,David
2022,Karlovarský,boy,15-16,Václav
2022,Karlovarský,boy,17,Samuel
2022,Karlovarský,boy,18,Vojtěch
2022,Karlovarský,boy,19,Filip
2022,Karlovarský,boy,20,Michal
2022,Ústecký,boy,1,Jakub
2022,Ústecký,boy,2,Jan
2022,Ústecký,boy,3,Tomáš
2022,Ústecký,boy,4-5,Matyáš
2022,Ústecký,boy,4-5,Adam
2022,Ústecký,boy,6-7,Daniel
2022,Ústecký,boy,6-7,Dominik
2022,Ústecký,boy,8,Martin
2022,Ústecký,boy,9,Matěj
2022,Ústecký,boy,10,Tobiáš
2022,Ústecký,boy,11,Petr
2022,Ústecký,boy,12-13,Lukáš
2022,Ústecký,boy,12-13,Vojtěch
2022,Ústecký,boy,14,David
2022,Ústecký,boy,15,Filip
2022,Ústecký,boy,16,Jiří
2022,Ústecký,boy,17,Ondřej
2022,Ústecký,boy,18,Marek
2022,Ústecký,boy,19-20,Václav
2022,Ústecký,boy,19-20,Samuel
2022,Liberecký,boy,1,Jakub
2022,Liberecký,boy,2,Jan
2022,Liberecký,boy,3,Matyáš
2022,Liberecký,boy,4,Adam
2022,Liberecký,boy,5,Tomáš
2022,Liberecký,boy,6,Dominik
2022,Liberecký,boy,7,Štěpán
2022,Liberecký,boy,8,Antonín
2022,Liberecký,boy,9-10,Tobiáš
2022,Liberecký,boy,9-10,Filip
2022,Liberecký,boy,11-12,Matěj
2022,Liberecký,boy,11-12,Ondřej
2022,Liberecký,boy,13,Oliver
2022,Liberecký,boy,14-15,Petr
2022,Liberecký,boy,14-15,Kryštof
2022,Liberecký,boy,16-17,Daniel
2022,Liberecký,boy,16-17,Šimon
2022,Liberecký,boy,18,David
2022,Liberecký,boy,19,Martin
2022,Liberecký,boy,20,Vojtěch
2022,Královéhradecký,boy,1,Matyáš
2022,Královéhradecký,boy,2,Jakub
2022,Královéhradecký,boy,3,Jan
2022,Královéhradecký,boy,4,Vojtěch
2022,Královéhradecký,boy,5,Adam
2022,Královéhradecký,boy,6,Matěj
2022,Královéhradecký,boy,7,Tomáš
2022,Královéhradecký,boy,8,Filip
2022,Královéhradecký,boy,9,Antonín
2022,Královéhradecký,boy,10,Ondřej
2022,Královéhradecký,boy,11-12,Štěpán
2022,Královéhradecký,boy,11-12,Mikuláš
2022,Královéhradecký,boy,13,Václav
2022,Královéhradecký,boy,14-15,Dominik
2022,Královéhradecký,boy,14-15,Daniel
2022,Královéhradecký,boy,16,Martin
2022,Královéhradecký,boy,17,Marek
2022,Královéhradecký,boy,18,Tobiáš
2022,Královéhradecký,boy,19,Šimon
2022,Královéhradecký,boy,20,David
2022,Pardubický,boy,1,Jakub
2022,Pardubický,boy,2,Matyáš
2022,Pardubický,boy,3,Tomáš
2022,Pardubický,boy,4,Matěj
2022,Pardubický,boy,5,Adam
2022,Pardubický,boy,6-7,Jan
2022,Pardubický,boy,6-7,Vojtěch
2022,Pardubický,boy,8,Filip
2022,Pardubický,boy,9,Tobiáš
2022,Pardubický,boy,10-11,Štěpán
2022,Pardubický,boy,10-11,Dominik
2022,Pardubický,boy,12,Antonín
2022,Pardubický,boy,13-15,Mikuláš
2022,Pardubický,boy,13-15,Daniel
2022,Pardubický,boy,13-15,Tadeáš
2022,Pardubický,boy,16-18,Ondřej
2022,Pardubický,boy,16-18,Šimon
2022,Pardubický,boy,16-18,Lukáš
2022,Pardubický,boy,19,David
2022,Pardubický,boy,20-21,Václav
2022,Pardubický,boy,20-21,Jonáš
2022,Vysočina,boy,1,Jakub
2022,Vysočina,boy,2-3,Adam
2022,Vysočina,boy,2-3,Jan
2022,Vysočina,boy,4,Matyáš
2022,Vysočina,boy,5,Matěj
2022,Vysočina,boy,6,Tomáš
2022,Vysočina,boy,7,Vojtěch
2022,Vysočina,boy,8,Dominik
2022,Vysočina,boy,9,Štěpán
2022,Vysočina,boy,10-11,Antonín
2022,Vysočina,boy,10-11,David
2022,Vysočina,boy,12,Ondřej
2022,Vysočina,boy,13-14,Tobiáš
2022,Vysočina,boy,13-14,Daniel
2022,Vysočina,boy,15-16,Filip
2022,Vysočina,boy,15-16,Mikuláš
2022,Vysočina,boy,17-18,Šimon
2022,Vysočina,boy,17-18,Petr
2022,Vysočina,boy,19,Patrik
2022,Vysočina,boy,20-21,Lukáš
2022,Vysočina,boy,20-21,Martin
2022,Jihomoravský,boy,1,Jakub
2022,Jihomoravský,boy,2,Adam
2022,Jihomoravský,boy,3,Jan
2022,Jihomoravský,boy,4,Matyáš
2022,Jihomoravský,boy,5,Dominik
2022,Jihomoravský,boy,6,Tomáš
2022,Jihomoravský,boy,7,Filip
2022,Jihomoravský,boy,8,David
2022,Jihomoravský,boy,9,Matěj
2022,Jihomoravský,boy,10,Lukáš
2022,Jihomoravský,boy,11,Vojtěch
2022,Jihomoravský,boy,12,Tobiáš
2022,Jihomoravský,boy,13,Ondřej
2022,Jihomoravský,boy,14,Daniel
2022,Jihomoravský,boy,15,Štěpán
2022,Jihomoravský,boy,16,Šimon
2022,Jihomoravský,boy,17,Mikuláš
2022,Jihomoravský,boy,18,Martin
2022,Jihomoravský,boy,19-20,Oliver
2022,Jihomoravský,boy,19-20,Samuel
2022,Olomoucký,boy,1,Jakub
2022,Olomoucký,boy,2,Matyáš
2022,Olomoucký,boy,3,Adam
